0.000000000000000000e+00,0.000000000000000000e+00,1.905875200000000000e+09,2.321635072000000000e+09,2.743412480000000000e+09,3.530588160000000000e+09,4.564082688000000000e+09,5.750407680000000000e+09,7.173275648000000000e+09,9.106734080000000000e+09,1.109344358400000000e+10,1.396603904000000000e+10,1.774667366400000000e+10,2.220167168000000000e+10,2.807817011200000000e+10,3.514403635200000000e+10,4.416013107200000000e+10,5.564727296000000000e+10,7.041282867200000000e+10,8.972818022400000000e+10,1.123504128000000000e+11,1.399833886720000000e+11,1.754105774080000000e+11,2.217723985920000000e+11,2.841733038080000000e+11,3.539354910720000000e+11,4.396325601280000000e+11,5.550981120000000000e+11,7.117391134720000000e+11,8.668384460800000000e+11,1.099166121984000000e+12,1.413220270080000000e+12,1.796997644288000000e+12,2.228849737728000000e+12,2.785612922880000000e+12,3.468956532736000000e+12,4.429344931840000000e+12,5.402558201856000000e+12,6.928776298496000000e+12,8.441178357760000000e+12,1.052132560076800000e+13,1.395773564518400000e+13,1.769093254348800000e+13,2.131216249651200000e+13,2.963125829632000000e+13,3.434544417996800000e+13,4.192873742336000000e+13,0.000000000000000000e+00,0.000000000000000000e+00,8.374083964108800000e+13,1.123048551874560000e+14,1.318097612963840000e+14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.317608900198400000e+14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.931243008000000000e+09,2.359995392000000000e+09,2.768727296000000000e+09,3.577590272000000000e+09,4.542761984000000000e+09,5.738209280000000000e+09,7.096046592000000000e+09,9.082266624000000000e+09,1.114666291200000000e+10,1.401471385600000000e+10,1.763870105600000000e+10,2.219102208000000000e+10,2.808305664000000000e+10,3.530234265600000000e+10,4.475045478400000000e+10,5.553796710400000000e+10,7.019448729600000000e+10,8.931987456000000000e+10,1.121673625600000000e+11,1.401125273600000000e+11,1.770977198080000000e+11,2.208862863360000000e+11,2.829350666240000000e+11,3.525267292160000000e+11,4.503422894080000000e+11,5.648440360960000000e+11,7.192365629440000000e+11,9.256500592640000000e+11,1.114622394368000000e+12,1.423596847104000000e+12,1.764002627584000000e+12,2.304483524608000000e+12,2.784111362048000000e+12,3.703785914368000000e+12,4.617097183232000000e+12,5.529129189376000000e+12,7.082768596992000000e+12,9.167077113856000000e+12,1.107279059353600000e+13,1.436173415219200000e+13,1.846612380876800000e+13,2.480625260953600000e+13,2.772962587443200000e+13,3.478912814284800000e+13,4.077860893491200000e+13,0.000000000000000000e+00,7.723358670028800000e+13,0.000000000000000000e+00,1.068774342000640000e+14,1.305384341995520000e+14,0.000000000000000000e+00,0.000000000000000000e+00,3.131934444093440000e+14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.562863104000000000e+09,1.821478656000000000e+09,2.197939456000000000e+09,2.811083776000000000e+09,3.589193984000000000e+09,4.595589120000000000e+09,5.721383936000000000e+09,7.158837248000000000e+09,9.103623168000000000e+09,1.118008320000000000e+10,1.404002406400000000e+10,1.762254643200000000e+10,2.229659852800000000e+10,2.797807411200000000e+10,3.525584486400000000e+10,4.462148403200000000e+10,5.586306252800000000e+10,7.057188454400000000e+10,8.784429875200000000e+10,1.108129955840000000e+11,1.386505666560000000e+11,1.774824488960000000e+11,2.206883676160000000e+11,2.830693826560000000e+11,3.533906247680000000e+11,4.439401431040000000e+11,5.568195461120000000e+11,6.891951882240000000e+11,8.941954662400000000e+11,1.148056764416000000e+12,1.423177416704000000e+12,1.762198290432000000e+12,2.309062393856000000e+12,2.833772707840000000e+12,3.586996043776000000e+12,4.562065817600000000e+12,5.763481206784000000e+12,7.150273298432000000e+12,8.875235344384000000e+12,1.141879550771200000e+13,1.317926757990400000e+13,1.679964818636800000e+13,2.142679072768000000e+13,2.609735584972800000e+13,0.000000000000000000e+00,4.505202170265600000e+13,5.748531868467200000e+13,6.659236062822400000e+13,8.217898149478400000e+13,0.000000000000000000e+00,0.000000000000000000e+00,1.682940656353280000e+14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.615322115604480000e+14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.114340864000000000e+09,3.631540224000000000e+09,4.442426880000000000e+09,5.689638400000000000e+09,7.264699904000000000e+09,8.943075328000000000e+09,1.110782259200000000e+10,1.401379635200000000e+10,1.758299545600000000e+10,2.226003558400000000e+10,2.806122291200000000e+10,3.509428633600000000e+10,4.441764659200000000e+10,5.585924915200000000e+10,7.072617267200000000e+10,8.969787801600000000e+10,1.113841336320000000e+11,1.410589655040000000e+11,1.772579553280000000e+11,2.246135480320000000e+11,2.783803473920000000e+11,3.516670935040000000e+11,4.456120320000000000e+11,5.637432279040000000e+11,7.212344279040000000e+11,8.808307097600000000e+11,1.133608960000000000e+12,1.408992804864000000e+12,1.731166208000000000e+12,2.191393816576000000e+12,2.727423246336000000e+12,3.678829543424000000e+12,4.506741899264000000e+12,5.364403666944000000e+12,6.989844316160000000e+12,9.082478002176000000e+12,1.132094868684800000e+13,1.369287373619200000e+13,1.837236224000000000e+13,2.246994558976000000e+13,2.566934180659200000e+13,3.295442632704000000e+13,4.333877015347200000e+13,5.467044157849600000e+13,7.725516220006400000e+13,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.976538112000000000e+09,4.715258880000000000e+09,5.671048704000000000e+09,7.258293248000000000e+09,8.804216832000000000e+09,1.112889446400000000e+10,1.405958348800000000e+10,1.766119219200000000e+10,2.222094336000000000e+10,2.789411840000000000e+10,3.542374400000000000e+10,4.484922982400000000e+10,5.616055091200000000e+10,7.049575628800000000e+10,8.907046912000000000e+10,1.111333928960000000e+11,1.425400135680000000e+11,1.779600424960000000e+11,2.267037532160000000e+11,2.794025779200000000e+11,3.502494515200000000e+11,4.468790394880000000e+11,5.526886154240000000e+11,7.088306913280000000e+11,8.712479047680000000e+11,1.073081090048000000e+12,1.376329793536000000e+12,1.740873269248000000e+12,2.215053099008000000e+12,2.883218046976000000e+12,3.527138082816000000e+12,4.642852831232000000e+12,5.701753634816000000e+12,7.490160820224000000e+12,8.713148563456000000e+12,1.080255158681600000e+13,1.289623909171200000e+13,1.757857552793600000e+13,2.197917637017600000e+13,2.820976463052800000e+13,0.000000000000000000e+00,0.000000000000000000e+00,5.234482164531200000e+13,7.908106017177600000e+13,0.000000000000000000e+00,1.245011278561280000e+14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.434777621299200000e+14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.917799040000000000e+09,2.344831488000000000e+09,2.794067968000000000e+09,3.574148608000000000e+09,4.522488832000000000e+09,5.727696896000000000e+09,7.210029568000000000e+09,9.079340032000000000e+09,1.108948787200000000e+10,1.409700044800000000e+10,1.761693081600000000e+10,2.224995532800000000e+10,2.817216307200000000e+10,3.536164864000000000e+10,4.466425446400000000e+10,5.559160012800000000e+10,7.043501260800000000e+10,8.777678848000000000e+10,1.110507356160000000e+11,1.399802757120000000e+11,1.750921052160000000e+11,2.216330362880000000e+11,2.822889799680000000e+11,3.522459074560000000e+11,4.423829749760000000e+11,5.551462809600000000e+11,7.193838223360000000e+11,8.788858634240000000e+11,1.122600878080000000e+12,1.408682950656000000e+12,1.734794543104000000e+12,2.258512117760000000e+12,2.818907308032000000e+12,3.586645032960000000e+12,4.267264180224000000e+12,5.648347561984000000e+12,6.999727669248000000e+12,9.185399930880000000e+12,1.120653960806400000e+13,1.330009813811200000e+13,1.664246769254400000e+13,2.237399669145600000e+13,2.673521092198400000e+13,0.000000000000000000e+00,4.179973740953600000e+13,5.536283308851200000e+13,7.119886404812800000e+13,0.000000000000000000e+00,1.101595358003200000e+14,0.000000000000000000e+00,1.596824381030400000e+14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.403542016000000000e+09,2.784003584000000000e+09,3.594718208000000000e+09,4.573868544000000000e+09,5.732440064000000000e+09,7.137911808000000000e+09,9.115760640000000000e+09,1.110348288000000000e+10,1.398180352000000000e+10,1.762352537600000000e+10,2.217423052800000000e+10,2.798641152000000000e+10,3.544730009600000000e+10,4.457223782400000000e+10,5.568462028800000000e+10,7.087501312000000000e+10,8.878694400000000000e+10,1.132989153280000000e+11,1.407680348160000000e+11,1.773787054080000000e+11,2.235787837440000000e+11,2.796463063040000000e+11,3.514386022400000000e+11,4.458904944640000000e+11,5.691756380160000000e+11,6.991967027200000000e+11,8.903116062720000000e+11,1.112068718592000000e+12,1.441814806528000000e+12,1.718034759680000000e+12,2.119377092608000000e+12,2.830248706048000000e+12,3.532297601024000000e+12,4.354518024192000000e+12,5.379493724160000000e+12,7.502763655168000000e+12,9.169747836928000000e+12,1.128173823590400000e+13,1.453539616358400000e+13,1.667525980979200000e+13,2.284216280678400000e+13,2.702760424243200000e+13,3.325145435340800000e+13,4.424993236582400000e+13,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.172581101076480000e+14,1.280562031493120000e+14,1.840238297088000000e+14,2.312194301624320000e+14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.529112192000000000e+09,1.751257344000000000e+09,2.168935424000000000e+09,2.877776896000000000e+09,3.693640192000000000e+09,4.586837504000000000e+09,5.702005760000000000e+09,7.190321152000000000e+09,9.053910016000000000e+09,1.120320102400000000e+10,1.405095219200000000e+10,1.763144089600000000e+10,2.237711155200000000e+10,2.797772390400000000e+10,3.515261747200000000e+10,4.444508160000000000e+10,5.645038796800000000e+10,7.002654310400000000e+10,8.852516864000000000e+10,1.124582604800000000e+11,1.402671923200000000e+11,1.786475806720000000e+11,2.235982970880000000e+11,2.766450196480000000e+11,3.515221934080000000e+11,4.473504399360000000e+11,5.523157811200000000e+11,7.115942133760000000e+11,8.657420943360000000e+11,1.131425300480000000e+12,1.360445046784000000e+12,1.755311374336000000e+12,2.248912666624000000e+12,2.786176008192000000e+12,3.558600867840000000e+12,4.363772755968000000e+12,5.676751388672000000e+12,6.954148167680000000e+12,8.215801102336000000e+12,1.167843131392000000e+13,1.331849435545600000e+13,1.787429283430400000e+13,2.148566197862400000e+13,2.804605255680000000e+13,0.000000000000000000e+00,4.691659115724800000e+13,0.000000000000000000e+00,6.770119199948800000e+13,0.000000000000000000e+00,1.210902191800320000e+14,1.534255263907840000e+14,1.802278000394240000e+14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.241367957176320000e+14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.908488704000000000e+09,2.164903424000000000e+09,2.713424640000000000e+09,3.688280320000000000e+09,4.607426048000000000e+09,5.730019840000000000e+09,7.171595264000000000e+09,9.117198336000000000e+09,1.119366758400000000e+10,1.405059276800000000e+10,1.764950835200000000e+10,2.226093056000000000e+10,2.798496972800000000e+10,3.547513651200000000e+10,4.476456140800000000e+10,5.617494835200000000e+10,7.066402816000000000e+10,8.838412697600000000e+10,1.126276218880000000e+11,1.396026572800000000e+11,1.774168637440000000e+11,2.260742963200000000e+11,2.833847091200000000e+11,3.558789283840000000e+11,4.474066042880000000e+11,5.547737088000000000e+11,7.043935109120000000e+11,8.686400962560000000e+11,1.119633145856000000e+12,1.426541117440000000e+12,1.723971665920000000e+12,2.224284499968000000e+12,2.882594144256000000e+12,3.502346600448000000e+12,4.356287496192000000e+12,5.451667210240000000e+12,7.093649670144000000e+12,8.185244024832000000e+12,1.170558523801600000e+13,1.501290928537600000e+13,1.777879482368000000e+13,0.000000000000000000e+00,2.909019098316800000e+13,3.183913992192000000e+13,4.200928064307200000e+13,0.000000000000000000e+00,7.697150142054400000e+13,9.150291928678400000e+13,0.000000000000000000e+00,1.302749396336640000e+14,0.000000000000000000e+00,2.354672367042560000e+14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.529373109125120000e+14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.909890304000000000e+09,2.190943232000000000e+09,2.745021184000000000e+09,3.464177920000000000e+09,4.587016704000000000e+09,5.735999488000000000e+09,7.267044864000000000e+09,9.126754304000000000e+09,1.116061798400000000e+10,1.402243379200000000e+10,1.769485721600000000e+10,2.225276723200000000e+10,2.801898905600000000e+10,3.521915289600000000e+10,4.448901120000000000e+10,5.571911680000000000e+10,7.015839334400000000e+10,8.869855232000000000e+10,1.112787353600000000e+11,1.408669941760000000e+11,1.784735006720000000e+11,2.234315571200000000e+11,2.783926681600000000e+11,3.495872430080000000e+11,4.514008596480000000e+11,5.675757076480000000e+11,7.200383959040000000e+11,8.884762050560000000e+11,1.124998316032000000e+12,1.361236852736000000e+12,1.783072948224000000e+12,2.250887921664000000e+12,2.735487057920000000e+12,3.746066595840000000e+12,4.573290823680000000e+12,5.784031199232000000e+12,7.071844532224000000e+12,8.903738785792000000e+12,1.112959090688000000e+13,1.479988058521600000e+13,1.945339795865600000e+13,2.125523320832000000e+13,2.884001542963200000e+13,3.754754362572800000e+13,4.123119950233600000e+13,5.930693427200000000e+13,6.948330143744000000e+13,9.431088837427200000e+13,1.256619518197760000e+14,1.459080082227200000e+14,1.698469815255040000e+14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
